,Unnamed: 0,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,endTime,artistName,trackName,msPlayed
0,0,Sonic Forest (Déjame Respirar),0.793,0.812,3,-6.749,0,0.0944,0.224,1.79e-05,0.1,0.532,105.005,audio_features,6hreQzJujmQLr88N0fTLO3,spotify:track:6hreQzJujmQLr88N0fTLO3,https://api.spotify.com/v1/tracks/6hreQzJujmQLr88N0fTLO3,https://api.spotify.com/v1/audio-analysis/6hreQzJujmQLr88N0fTLO3,169095,4,2023-11-09 02:14,Monte,Sonic Forest (Déjame Respirar),169094
1,0,Sonic Forest (Déjame Respirar),0.793,0.812,3,-6.749,0,0.0944,0.224,1.79e-05,0.1,0.532,105.005,audio_features,6hreQzJujmQLr88N0fTLO3,spotify:track:6hreQzJujmQLr88N0fTLO3,https://api.spotify.com/v1/tracks/6hreQzJujmQLr88N0fTLO3,https://api.spotify.com/v1/audio-analysis/6hreQzJujmQLr88N0fTLO3,169095,4,2023-12-21 00:12,Monte,Sonic Forest (Déjame Respirar),122874
2,0,Sonic Forest (Déjame Respirar),0.793,0.812,3,-6.749,0,0.0944,0.224,1.79e-05,0.1,0.532,105.005,audio_features,6hreQzJujmQLr88N0fTLO3,spotify:track:6hreQzJujmQLr88N0fTLO3,https://api.spotify.com/v1/tracks/6hreQzJujmQLr88N0fTLO3,https://api.spotify.com/v1/audio-analysis/6hreQzJujmQLr88N0fTLO3,169095,4,2023-12-24 07:36,Monte,Sonic Forest (Déjame Respirar),169094
3,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-11-27 02:06,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
4,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-11-27 02:13,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
5,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-11-27 02:14,Abdullah Qureshi,Emptiness and Aitebar - Live,844
6,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-11-27 03:10,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
7,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-11-27 03:17,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
8,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-11-27 03:24,Abdullah Qureshi,Emptiness and Aitebar - Live,12954
9,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-11-27 03:24,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
10,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-12-07 17:24,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
11,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-12-18 00:46,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
12,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-12-24 07:14,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
13,1,Emptiness and Aitebar - Live,0.29,0.459,3,-8.89,1,0.0274,0.318,1.92e-05,0.699,0.166,143.144,audio_features,1fzXNZPqinQMQRrB7sJ8Gq,spotify:track:1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/tracks/1fzXNZPqinQMQRrB7sJ8Gq,https://api.spotify.com/v1/audio-analysis/1fzXNZPqinQMQRrB7sJ8Gq,232176,4,2023-12-24 08:29,Abdullah Qureshi,Emptiness and Aitebar - Live,232175
14,2,Renegades,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,audio_features,0fYVliAYKHuPmECRs1pbRf,spotify:track:0fYVliAYKHuPmECRs1pbRf,https://api.spotify.com/v1/tracks/0fYVliAYKHuPmECRs1pbRf,https://api.spotify.com/v1/audio-analysis/0fYVliAYKHuPmECRs1pbRf,195200,4,2023-11-16 06:02,X Ambassadors,Renegades,195200
15,3,Death Row,0.629,0.553,0,-9.059,0,0.243,0.0558,0.0,0.173,0.57,175.675,audio_features,0Rx6TVOQ137NAN4UZF6GmT,spotify:track:0Rx6TVOQ137NAN4UZF6GmT,https://api.spotify.com/v1/tracks/0Rx6TVOQ137NAN4UZF6GmT,https://api.spotify.com/v1/audio-analysis/0Rx6TVOQ137NAN4UZF6GmT,221591,4,2023-12-06 18:07,Ninja,Death Row,185429
16,4,Let It Happen,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,audio_features,2X485T9Z5Ly0xyaghN73ed,spotify:track:2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed,467587,4,2023-12-26 00:53,Tame Impala,Let It Happen,467586
17,5,Waxing - Stand Up Comedy ft. Anubhav Singh Bassi,0.46,0.826,5,-11.218,0,0.894,0.899,0.0,0.73,0.654,86.592,audio_features,4mvCEPjxQerztXY2nMNW6s,spotify:track:4mvCEPjxQerztXY2nMNW6s,https://api.spotify.com/v1/tracks/4mvCEPjxQerztXY2nMNW6s,https://api.spotify.com/v1/audio-analysis/4mvCEPjxQerztXY2nMNW6s,2226300,4,2023-12-11 09:02,StandupComedyForAll ,Waxing - Stand Up Comedy ft. Anubhav Singh Bassi,3315
18,5,Waxing - Stand Up Comedy ft. Anubhav Singh Bassi,0.46,0.826,5,-11.218,0,0.894,0.899,0.0,0.73,0.654,86.592,audio_features,4mvCEPjxQerztXY2nMNW6s,spotify:track:4mvCEPjxQerztXY2nMNW6s,https://api.spotify.com/v1/tracks/4mvCEPjxQerztXY2nMNW6s,https://api.spotify.com/v1/audio-analysis/4mvCEPjxQerztXY2nMNW6s,2226300,4,2023-12-11 09:03,StandupComedyForAll ,Waxing - Stand Up Comedy ft. Anubhav Singh Bassi,0
19,5,Waxing - Stand Up Comedy ft. Anubhav Singh Bassi,0.46,0.826,5,-11.218,0,0.894,0.899,0.0,0.73,0.654,86.592,audio_features,4mvCEPjxQerztXY2nMNW6s,spotify:track:4mvCEPjxQerztXY2nMNW6s,https://api.spotify.com/v1/tracks/4mvCEPjxQerztXY2nMNW6s,https://api.spotify.com/v1/audio-analysis/4mvCEPjxQerztXY2nMNW6s,2226300,4,2023-12-11 09:04,StandupComedyForAll ,Waxing - Stand Up Comedy ft. Anubhav Singh Bassi,364
20,6,THE SHADE,0.898,0.509,5,-7.973,1,0.062,0.391,0.0,0.0876,0.727,119.869,audio_features,1gH1h30wkQdd9zhY3j7a8T,spotify:track:1gH1h30wkQdd9zhY3j7a8T,https://api.spotify.com/v1/tracks/1gH1h30wkQdd9zhY3j7a8T,https://api.spotify.com/v1/audio-analysis/1gH1h30wkQdd9zhY3j7a8T,181507,4,2023-12-11 08:19,Rex Orange County,THE SHADE,181506
21,7,The Less I Know The Better,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,2023-11-14 21:25,Tame Impala,The Less I Know The Better,179371
22,7,The Less I Know The Better,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,2023-11-14 21:52,Tame Impala,The Less I Know The Better,36960
23,7,The Less I Know The Better,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,2023-11-26 22:17,Tame Impala,The Less I Know The Better,76259
24,7,The Less I Know The Better,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,2023-12-09 17:56,Tame Impala,The Less I Know The Better,216320
25,7,The Less I Know The Better,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,2023-12-21 00:21,Tame Impala,The Less I Know The Better,216320
26,7,The Less I Know The Better,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,2023-12-30 23:15,Tame Impala,The Less I Know The Better,216320
27,8,Tear in My Heart,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,audio_features,3bnVBN67NBEzedqQuWrpP4,spotify:track:3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/tracks/3bnVBN67NBEzedqQuWrpP4,https://api.spotify.com/v1/audio-analysis/3bnVBN67NBEzedqQuWrpP4,188493,4,2023-11-14 22:48,Twenty One Pilots,Tear in My Heart,188493
28,9,Kabira,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,2023-11-16 22:09,Pritam,Kabira,26256
29,9,Kabira,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,2023-11-16 22:12,Pritam,Kabira,142582
30,9,Kabira,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,2023-11-17 03:19,Pritam,Kabira,223459
31,9,Kabira,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,2023-11-29 04:37,Pritam,Kabira,223459
32,9,Kabira,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,2023-12-22 19:25,Pritam,Kabira,223459
33,9,Kabira,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,audio_features,4bD9z9qa4qg9BhryvYWB7c,spotify:track:4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/tracks/4bD9z9qa4qg9BhryvYWB7c,https://api.spotify.com/v1/audio-analysis/4bD9z9qa4qg9BhryvYWB7c,223460,4,2023-12-25 00:06,Pritam,Kabira,223448
34,10,Mary Kom - From Breaking Stereotypes To Winning World Championships | Darr Ke Aage Jeet Hai | TRSH,0.697,0.833,11,-7.48,0,0.0447,0.0144,7.93e-06,0.111,0.541,98.99,audio_features,5abKWMQPFxoZm9pO5TtbR5,spotify:track:5abKWMQPFxoZm9pO5TtbR5,https://api.spotify.com/v1/tracks/5abKWMQPFxoZm9pO5TtbR5,https://api.spotify.com/v1/audio-analysis/5abKWMQPFxoZm9pO5TtbR5,286093,4,2023-11-10 15:59,The Ranveer Show हिंदी,Mary Kom - From Breaking Stereotypes To Winning World Championships | Darr Ke Aage Jeet Hai | TRSH,604
35,11,Singh Naal Jodi,0.623,0.922,1,-3.41,1,0.11,0.326,0.0,0.774,0.876,83.422,audio_features,7q5uZ3uNTV1oV5ul7XtRP2,spotify:track:7q5uZ3uNTV1oV5ul7XtRP2,https://api.spotify.com/v1/tracks/7q5uZ3uNTV1oV5ul7XtRP2,https://api.spotify.com/v1/audio-analysis/7q5uZ3uNTV1oV5ul7XtRP2,252035,4,2023-11-20 20:45,Sukshinder Shinda,Singh Naal Jodi,252034
36,12,These Days,0.73,0.748,6,-4.371,0,0.152,0.0936,0.0,0.282,0.694,155.861,audio_features,2zQE8TE5BQDJA11ggnope9,spotify:track:2zQE8TE5BQDJA11ggnope9,https://api.spotify.com/v1/tracks/2zQE8TE5BQDJA11ggnope9,https://api.spotify.com/v1/audio-analysis/2zQE8TE5BQDJA11ggnope9,209231,4,2023-11-24 21:41,Wallows,These Days,202626
37,12,These Days,0.73,0.748,6,-4.371,0,0.152,0.0936,0.0,0.282,0.694,155.861,audio_features,2zQE8TE5BQDJA11ggnope9,spotify:track:2zQE8TE5BQDJA11ggnope9,https://api.spotify.com/v1/tracks/2zQE8TE5BQDJA11ggnope9,https://api.spotify.com/v1/audio-analysis/2zQE8TE5BQDJA11ggnope9,209231,4,2023-12-05 18:11,Wallows,These Days,202626
38,12,These Days,0.73,0.748,6,-4.371,0,0.152,0.0936,0.0,0.282,0.694,155.861,audio_features,2zQE8TE5BQDJA11ggnope9,spotify:track:2zQE8TE5BQDJA11ggnope9,https://api.spotify.com/v1/tracks/2zQE8TE5BQDJA11ggnope9,https://api.spotify.com/v1/audio-analysis/2zQE8TE5BQDJA11ggnope9,209231,4,2023-12-09 00:29,Wallows,These Days,36547
39,13,Hurt Somebody,0.638,0.51,1,-6.485,1,0.305,0.344,0.0,0.212,0.448,114.576,audio_features,2Zg0aB5oVQlbQE1vzQmIIY,spotify:track:2Zg0aB5oVQlbQE1vzQmIIY,https://api.spotify.com/v1/tracks/2Zg0aB5oVQlbQE1vzQmIIY,https://api.spotify.com/v1/audio-analysis/2Zg0aB5oVQlbQE1vzQmIIY,167107,4,2023-12-30 23:18,Noah Kahan,Hurt Somebody,167106
40,14,Zindagi Kuch Toh Bata (Reprise),0.528,0.615,5,-7.118,1,0.0372,0.491,0.000111,0.104,0.225,123.988,audio_features,6TGX01ExmdHyOG72fqUU3Q,spotify:track:6TGX01ExmdHyOG72fqUU3Q,https://api.spotify.com/v1/tracks/6TGX01ExmdHyOG72fqUU3Q,https://api.spotify.com/v1/audio-analysis/6TGX01ExmdHyOG72fqUU3Q,258879,4,2023-12-04 04:45,Pritam,Zindagi Kuch Toh Bata (Reprise),258878
41,15,Ep 20 - Animal Psychology,0.406,0.921,0,-7.045,0,0.724,0.822,0.888,0.162,0.343,82.501,audio_features,2EZhkvHWaY7WdCTWK3gC1l,spotify:track:2EZhkvHWaY7WdCTWK3gC1l,https://api.spotify.com/v1/tracks/2EZhkvHWaY7WdCTWK3gC1l,https://api.spotify.com/v1/audio-analysis/2EZhkvHWaY7WdCTWK3gC1l,59397,4,2023-12-11 09:02,Mind your Buffalo,Ep 20 - Animal Psychology,605
42,15,Ep 20 - Animal Psychology,0.406,0.921,0,-7.045,0,0.724,0.822,0.888,0.162,0.343,82.501,audio_features,2EZhkvHWaY7WdCTWK3gC1l,spotify:track:2EZhkvHWaY7WdCTWK3gC1l,https://api.spotify.com/v1/tracks/2EZhkvHWaY7WdCTWK3gC1l,https://api.spotify.com/v1/audio-analysis/2EZhkvHWaY7WdCTWK3gC1l,59397,4,2023-12-11 09:03,Mind your Buffalo,Ep 20 - Animal Psychology,0
43,15,Ep 20 - Animal Psychology,0.406,0.921,0,-7.045,0,0.724,0.822,0.888,0.162,0.343,82.501,audio_features,2EZhkvHWaY7WdCTWK3gC1l,spotify:track:2EZhkvHWaY7WdCTWK3gC1l,https://api.spotify.com/v1/tracks/2EZhkvHWaY7WdCTWK3gC1l,https://api.spotify.com/v1/audio-analysis/2EZhkvHWaY7WdCTWK3gC1l,59397,4,2023-12-11 09:04,Mind your Buffalo,Ep 20 - Animal Psychology,4479
44,16,Can I Call You Tonight?,0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,audio_features,61OJxhoY3Ix50rYVKo8zRK,spotify:track:61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/tracks/61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/audio-analysis/61OJxhoY3Ix50rYVKo8zRK,278769,4,2023-12-10 05:00,Dayglow,Can I Call You Tonight?,100392
45,16,Can I Call You Tonight?,0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,audio_features,61OJxhoY3Ix50rYVKo8zRK,spotify:track:61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/tracks/61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/audio-analysis/61OJxhoY3Ix50rYVKo8zRK,278769,4,2023-12-12 07:06,Dayglow,Can I Call You Tonight?,278769
46,16,Can I Call You Tonight?,0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,audio_features,61OJxhoY3Ix50rYVKo8zRK,spotify:track:61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/tracks/61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/audio-analysis/61OJxhoY3Ix50rYVKo8zRK,278769,4,2023-12-22 08:34,Dayglow,Can I Call You Tonight?,278769
47,17,Aradhya,0.608,0.73,2,-5.687,1,0.0358,0.642,0.000102,0.0994,0.378,107.962,audio_features,4KwsXvFDCoW7l1cfxhjTdD,spotify:track:4KwsXvFDCoW7l1cfxhjTdD,https://api.spotify.com/v1/tracks/4KwsXvFDCoW7l1cfxhjTdD,https://api.spotify.com/v1/audio-analysis/4KwsXvFDCoW7l1cfxhjTdD,282222,4,2023-12-23 22:55,Hesham Abdul Wahab,Aradhya,282222
48,18,Scare Me (feat. Karra),0.715,0.879,2,-4.632,0,0.368,0.0166,0.0,0.0968,0.302,134.97,audio_features,6hKi0TR2wj6L9kyTLgfgFz,spotify:track:6hKi0TR2wj6L9kyTLgfgFz,https://api.spotify.com/v1/tracks/6hKi0TR2wj6L9kyTLgfgFz,https://api.spotify.com/v1/audio-analysis/6hKi0TR2wj6L9kyTLgfgFz,142222,4,2023-12-19 17:10,LUM!X,Scare Me (feat. Karra),142222
49,19,"Teri Hogaiyaan - From ""Broken But Beautiful Season 2""",0.404,0.43,5,-8.313,1,0.0336,0.779,0.000172,0.0941,0.51,106.322,audio_features,1gliuG6cXfZRcQkBIxkX6b,spotify:track:1gliuG6cXfZRcQkBIxkX6b,https://api.spotify.com/v1/tracks/1gliuG6cXfZRcQkBIxkX6b,https://api.spotify.com/v1/audio-analysis/1gliuG6cXfZRcQkBIxkX6b,175875,5,2023-12-18 09:08,Vishal Mishra,"Teri Hogaiyaan - From ""Broken But Beautiful Season 2""",175874
50,20,Prema O Premaa,0.389,0.591,0,-3.61,0,0.045,0.438,0.000418,0.217,0.32,179.992,audio_features,2oMVPX0asvUfRfap0iEmXv,spotify:track:2oMVPX0asvUfRfap0iEmXv,https://api.spotify.com/v1/tracks/2oMVPX0asvUfRfap0iEmXv,https://api.spotify.com/v1/audio-analysis/2oMVPX0asvUfRfap0iEmXv,270000,4,2023-12-24 01:16,Sid Sriram,Prema O Premaa,270000
51,21,Here Too Far,0.516,0.0971,5,-20.081,1,0.0559,0.974,0.951,0.108,0.46,107.037,audio_features,383MxeoXVw7bdeBKEz68Po,spotify:track:383MxeoXVw7bdeBKEz68Po,https://api.spotify.com/v1/tracks/383MxeoXVw7bdeBKEz68Po,https://api.spotify.com/v1/audio-analysis/383MxeoXVw7bdeBKEz68Po,55213,4,2023-12-11 21:56,Beta Radio,Here Too Far,55213
52,21,Here Too Far,0.516,0.0971,5,-20.081,1,0.0559,0.974,0.951,0.108,0.46,107.037,audio_features,383MxeoXVw7bdeBKEz68Po,spotify:track:383MxeoXVw7bdeBKEz68Po,https://api.spotify.com/v1/tracks/383MxeoXVw7bdeBKEz68Po,https://api.spotify.com/v1/audio-analysis/383MxeoXVw7bdeBKEz68Po,55213,4,2023-12-18 06:55,Beta Radio,Here Too Far,55213
53,22,Mardy Bum,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,2fyIS6GXMgUcSv4oejx63f,spotify:track:2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/tracks/2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/audio-analysis/2fyIS6GXMgUcSv4oejx63f,175440,4,2023-11-09 17:18,Arctic Monkeys,Mardy Bum,175440
54,22,Mardy Bum,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,2fyIS6GXMgUcSv4oejx63f,spotify:track:2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/tracks/2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/audio-analysis/2fyIS6GXMgUcSv4oejx63f,175440,4,2023-11-14 19:01,Arctic Monkeys,Mardy Bum,175440
55,22,Mardy Bum,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,2fyIS6GXMgUcSv4oejx63f,spotify:track:2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/tracks/2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/audio-analysis/2fyIS6GXMgUcSv4oejx63f,175440,4,2023-11-27 18:57,Arctic Monkeys,Mardy Bum,175440
56,22,Mardy Bum,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,2fyIS6GXMgUcSv4oejx63f,spotify:track:2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/tracks/2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/audio-analysis/2fyIS6GXMgUcSv4oejx63f,175440,4,2023-12-09 15:17,Arctic Monkeys,Mardy Bum,46142
57,22,Mardy Bum,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,2fyIS6GXMgUcSv4oejx63f,spotify:track:2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/tracks/2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/audio-analysis/2fyIS6GXMgUcSv4oejx63f,175440,4,2023-12-18 00:10,Arctic Monkeys,Mardy Bum,58070
58,22,Mardy Bum,0.634,0.599,2,-5.447,1,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,2fyIS6GXMgUcSv4oejx63f,spotify:track:2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/tracks/2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/audio-analysis/2fyIS6GXMgUcSv4oejx63f,175440,4,2023-12-23 16:51,Arctic Monkeys,Mardy Bum,175440
